company_name,website,logo_url,description,info_2,info_3,product_categories_
GIZ,http://www.giz.de/en,assets/images/exhibitor-directory/1761227239_gizgermancooperation1761227415_1761227239_gizgermancooperation.jpg,"As a service provider with worldwide operations in the fields of international cooperation for sustainable development and international education work, GIZ works with its partners to develop effective solutions that offer people better prospects and sustainably improve their living conditions. GIZ is a public-benefit federal enterprise and supports the German Government and a host of public and private sector clients in a wide variety of areas, including economic development and employment promotion, energy and the environment, and peace and security.",India,www.giz.de/en,"Cogeneration > Consultants , other, TVET, skilling, gender equality, international labour mobility"
GLASS TECHNOLOGY FZ LLC,http://glasstechnology.ae/,assets/images/exhibitor-directory/1759050202_gtlogo1759050238_1759050202_gtlogo.jpg,"Glass Technology is a leading manufacturer of high-transmission, high-performance solar glass. Our range includes (2mm) coated and non-coated solar glass, back glass (with hole & grid and without grid), greenhouse glass, and thermal glass. Engineered with unique coatings for enhanced efficiency and durability, our glass solutions deliver superior energy output and long-term reliability. Designed for modern renewable energy systems, our products empower solar technologies to operate at peak performance while supporting a cleaner, greener planet.",United Arab Emirates,glasstechnology.ae/,"Solar Energy > Glass, substrates, coatings, resins, encapsulation materials, films, gasses"
GMP TECHNICAL S0LUTIONS PVT. LTD,http://www.gmptech.net,assets/images/exhibitor-directory/dummy.png,"I would like to take this opportunity to introduce GMP Technical Solutions Pvt. Ltd. We specialize in providing high-quality TURNKEY cleanroom solutions tailored to meet the stringent requirements of the PV Cells, semiconductor, microelectronics, and pharmaceutical industries. With over two decades of experience, we are committed to delivering innovative and reliable cleanroom systems, ensuring compliance with global standards and optimal operational efficiency. You will definitely benefited by ours 20 years of experience in cleanroom and more than 1500 projects executed in India and around the world whereas specially with PV cell manufacturer i.e. Indosolar, Adani, Renewsys, Waaree, Indosol Solar.",India,www.gmptech.net,"Solar Energy > Turnkey solution providers , other, Clean room Turnkey Solutions - Cleanroom Partition/ HVAC/ Utilities/ Piping/ BMS/Electricals"
Goldi Solar,http://www.goldisolar.com,assets/images/exhibitor-directory/1761028162_goldisolarlogo1761028568_1761028162_goldisolarlogo.png,"Goldi Solar is India’s largest solar PV module manufacturing and renewable energy solutions company, with a current capacity of 14.7 GW, along with AI-powered manufacturing lines. The company has established one of the largest green infrastructures in India with solar PV module manufacturing facilities across Navsari, Kosamba, and Nana Borsara locations in Surat, Gujarat, and is rapidly advancing towards building one of the largest solar cell manufacturing expansions in India, to strengthen its backward integration. Goldi Solar is committed to driving sustainability through innovative solar solutions.",India,www.goldisolar.com,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Solar cells manufacturers"
Good Enough Energy,http://Goodenough.energy,assets/images/exhibitor-directory/1759482211_logo1759482369_1759482211_logo.png,"Good Enough Energy is committed to delivering innovative, reliable, and sustainable energy solutions for today and tomorrow. With a focus on renewable integration and smart storage technologies, we help industries, businesses, and communities optimize energy use, reduce dependence on fossil fuels, and unlock true efficiency. Our solutions are designed to store, manage, and deliver power where it’s needed most—ensuring stability, savings, and sustainability. Backed by strong R&D and proven expertise, Good Enough Energy stands at the forefront of the clean energy transition, empowering a greener future with scalable, impactful, and customer-centric energy innovations.",India,Goodenough.energy,"other, Manufacturer of Battery Energy Storage System"
"GOODWE Technologies Co.,Ltd.",http://en.goodwe.com/,assets/images/exhibitor-directory/dummy.png,"GoodWe is a world-leading PV inverter manufacturer and smart energy solution provider that was founded in 2010. The company was listed on the Shanghai Stock Exchange (Stock Code: 688390) in 2020, solidifying its corporate reputation as a company that achieves sustainable growth in all markets it operates in. GoodWe offers a wide range of inverters, spanning from 0.7kW to 350kW, catering to various solar system sizes and applications. With a long-standing and strong presence in the solar market, GoodWe’s PV inverters have been installed in over 100 countries, with a cumulative installation of 100 GW.",China,en.goodwe.com/,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
GREW Solar,http://thegrewsolar.com/,assets/images/exhibitor-directory/dummy.png,"Founded in 2022, GREW Solar is the Chiripal Group’s bold step toward innovation and sustainability. In just 3 years, we are  India’s youngest and fastest-growing solar PV module manufacturer. With a remarkable 11.0 GW solar PV module manufacturing capacity, GREW Solar stands at the forefront of India’s renewable energy sector. Our fully operational 3.0 GW plant in Dudu, Jaipur and an additional 8.0 GW facility is underway, reinforcing our position as a key driver in accelerating India’s clean energy transition and global solar leadership.",India,thegrewsolar.com/,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Solar cells manufacturers"
Gronsol Inverter Technology LLP,http://gronsol.com/,assets/images/exhibitor-directory/dummy.png,"Gronsol is a forward-thinking solar technology company, built by a dynamic team of skilled professionals with over 1+ years of combined experience in the renewable energy sector. Headquartered in Surat, Gujarat—India’s thriving solar hub—Gronsol is committed to delivering next-generation solar inverters and energy solutions that are Make in India with pride.

Our product line includes On-Grid, Hybrid, Micro Inverters, and Energy Storage Systems, engineered for efficiency, reliability, and long-term sustainability. With a focus on innovation, ease of use, and customer satisfaction, we offer customized solar solutions designed to meet the ever-evolving needs of the solar industry.",India,gronsol.com/,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
"GSOLAR POWER CO.,LTD",http://www.gsola.cn,assets/images/exhibitor-directory/dummy.png,"GSOLAR focus on Solar Cell and Module IV testing technology research and related testing equipment supply. The main product includes Xenon lamp based sun simulator,  xenon lamp/LED based solar cell IV +EL Tester, LED based big testing area pulsed/steady state sun simulator for tandem perovskite cell module IV Testing. Thanks to Indian customers support, Gsola sun simulator has over 97% market share in India already",China,www.gsola.cn,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
"GUANGXI XINFUXING SILICON TECHNOLOGY CO., LTD",http:// www.xfxglass.com,assets/images/exhibitor-directory/1759039028_r760xinfuxing-logo1759039064_1759039028_r760xinfuxing-logo.jpg,"Founded in 1980, Xinfuxing Glass Industry Group integrates the manufacturing and processing of PV glass, and new energy industries. The group has 5 production bases in Fujian, Guangxi, and Anhui, with an output value of nearly 10 billion yuan.

By 2024, it ranks top six in China's photovoltaic glass sector and partners with top 10 global module makers like JinkoSolar Trina and LONGi.",China,www.xfxglass.com,"Solar Energy > Glass, substrates, coatings, resins, encapsulation materials, films, gasses"
HAITIAN PHOTOVOLTAICS,http://www.haitian603759.com,assets/images/exhibitor-directory/1759131011_rgb05261759131333_1759131011_rgb0526.png,"In April 2025, Haitian Water Group Co.,Ltd. (hereinafter ""Haitian Group""), through its wholly-owned subsidiary Sichuan Haitian Photovoltaics Materials Co.,Ltd. (hereinafter "" Haitian Photovoltaics ""), formally completed the acquisition of Heraeus Photovoltaics. It marks a signiﬁcant milestone in Haitian Group’s business strategy within the new energy sector. This transaction reﬂects the company’s commitment to advancing in the new energy ﬁeld and opens a new chapter in Haitian’s global eﬀorts to innovate within the photovoltaic materials industry.",Singapore,www.haitian603759.com,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
