feature,reason,path,session_timestamp
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/23/rollout-2026-01-23T17-40-34-019beac3-6e23-76f1-9476-8ae98764a9f7.jsonl,2026-01-23T12:10:34.915Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/23/rollout-2026-01-23T17-40-34-019beac3-6e23-76f1-9476-8ae98764a9f7.jsonl,2026-01-23T12:10:34.915Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/23/rollout-2026-01-23T17-40-34-019beac3-6e23-76f1-9476-8ae98764a9f7.jsonl,2026-01-23T12:10:34.915Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/24/rollout-2026-01-24T10-51-58-019bee73-b116-74d0-a124-206d0077eefd.jsonl,2026-01-24T05:21:58.038Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/24/rollout-2026-01-24T10-51-58-019bee73-b116-74d0-a124-206d0077eefd.jsonl,2026-01-24T05:21:58.038Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/01/24/rollout-2026-01-24T10-51-58-019bee73-b116-74d0-a124-206d0077eefd.jsonl,2026-01-24T05:21:58.038Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/24/rollout-2026-01-24T17-11-45-019befcf-6529-7831-89bd-d4bb056c58d9.jsonl,2026-01-24T11:41:45.129Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/24/rollout-2026-01-24T17-11-45-019befcf-6529-7831-89bd-d4bb056c58d9.jsonl,2026-01-24T11:41:45.129Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/24/rollout-2026-01-24T17-11-45-019befcf-6529-7831-89bd-d4bb056c58d9.jsonl,2026-01-24T11:41:45.129Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/24/rollout-2026-01-24T17-55-34-019beff7-8437-7b80-b2bc-c0157295624f.jsonl,2026-01-24T12:25:34.519Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/24/rollout-2026-01-24T17-55-34-019beff7-8437-7b80-b2bc-c0157295624f.jsonl,2026-01-24T12:25:34.519Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/01/24/rollout-2026-01-24T17-55-34-019beff7-8437-7b80-b2bc-c0157295624f.jsonl,2026-01-24T12:25:34.519Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/25/rollout-2026-01-25T09-01-33-019bf334-f884-79f3-a221-0311c2a6957d.jsonl,2026-01-25T03:31:33.636Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/27/rollout-2026-01-27T13-26-44-019bfdeb-2441-7ad3-b349-58b45d1cc1ce.jsonl,2026-01-27T05:26:44.545Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/27/rollout-2026-01-27T13-26-44-019bfdeb-2441-7ad3-b349-58b45d1cc1ce.jsonl,2026-01-27T05:26:44.545Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/28/rollout-2026-01-28T11-49-23-019c02b8-5f90-72a0-8784-5aa089c56963.jsonl,2026-01-28T03:49:23.472Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/28/rollout-2026-01-28T11-49-23-019c02b8-5f90-72a0-8784-5aa089c56963.jsonl,2026-01-28T03:49:23.472Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/01/28/rollout-2026-01-28T11-49-23-019c02b8-5f90-72a0-8784-5aa089c56963.jsonl,2026-01-28T03:49:23.472Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/01/29/rollout-2026-01-29T07-22-15-019c06ea-29b1-7bf2-949b-ba98897af1fe.jsonl,2026-01-28T23:22:15.345Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/01/29/rollout-2026-01-29T07-22-15-019c06ea-29b1-7bf2-949b-ba98897af1fe.jsonl,2026-01-28T23:22:15.345Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/01/rollout-2026-02-01T10-57-09-019c1721-fe8e-7b00-ab9b-1bcf9e672e2c.jsonl,2026-02-01T02:57:09.774Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/01/rollout-2026-02-01T10-57-09-019c1721-fe8e-7b00-ab9b-1bcf9e672e2c.jsonl,2026-02-01T02:57:09.774Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/01/rollout-2026-02-01T10-57-09-019c1721-fe8e-7b00-ab9b-1bcf9e672e2c.jsonl,2026-02-01T02:57:09.774Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/02/rollout-2026-02-02T13-12-55-019c1cc4-a618-7c70-a460-2a5cba5d3746.jsonl,2026-02-02T05:12:55.576Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/02/rollout-2026-02-02T13-12-55-019c1cc4-a618-7c70-a460-2a5cba5d3746.jsonl,2026-02-02T05:12:55.576Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/02/rollout-2026-02-02T18-30-41-019c1de7-9079-7e32-831a-f73a7e2ac8be.jsonl,2026-02-02T10:30:41.017Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/03/rollout-2026-02-03T11-49-01-019c219e-30a5-7251-9452-9818e5ff4a4f.jsonl,2026-02-03T03:49:01.221Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/03/rollout-2026-02-03T11-52-16-019c21a1-2b65-7413-8cb1-a79716b3d67b.jsonl,2026-02-03T03:52:16.485Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/07/rollout-2026-02-07T08-24-26-019c357c-5462-7b93-84d4-8a5a5e0d0ec9.jsonl,2026-02-07T00:24:26.466Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/07/rollout-2026-02-07T08-24-26-019c357c-5462-7b93-84d4-8a5a5e0d0ec9.jsonl,2026-02-07T00:24:26.466Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/09/rollout-2026-02-09T07-16-06-019c3f8a-7cd6-7be3-b295-8501c53e69dd.jsonl,2026-02-08T23:16:06.486Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/09/rollout-2026-02-09T07-16-06-019c3f8a-7cd6-7be3-b295-8501c53e69dd.jsonl,2026-02-08T23:16:06.486Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/09/rollout-2026-02-09T07-16-06-019c3f8a-7cd6-7be3-b295-8501c53e69dd.jsonl,2026-02-08T23:16:06.486Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/09/rollout-2026-02-09T07-16-06-019c3f8a-7cd6-7be3-b295-8501c53e69dd.jsonl,2026-02-08T23:16:06.486Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/09/rollout-2026-02-09T13-52-47-019c40f5-aa06-77d2-afed-a0dab5ff0412.jsonl,2026-02-09T05:52:47.622Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/09/rollout-2026-02-09T13-52-47-019c40f5-aa06-77d2-afed-a0dab5ff0412.jsonl,2026-02-09T05:52:47.622Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/09/rollout-2026-02-09T14-54-41-019c412e-5452-7150-b41f-0e8c33e33dcf.jsonl,2026-02-09T06:54:41.234Z
image input/view_image,Task appears image/UI-heavy with no image tool usage.,sessions/2026/02/09/rollout-2026-02-09T14-54-41-019c412e-5452-7150-b41f-0e8c33e33dcf.jsonl,2026-02-09T06:54:41.234Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/09/rollout-2026-02-09T14-54-41-019c412e-5452-7150-b41f-0e8c33e33dcf.jsonl,2026-02-09T06:54:41.234Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/10/rollout-2026-02-10T10-05-00-019c454b-7c37-72f2-8da3-f84eaa4fce9b.jsonl,2026-02-10T02:05:00.855Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/10/rollout-2026-02-10T10-05-00-019c454b-7c37-72f2-8da3-f84eaa4fce9b.jsonl,2026-02-10T02:05:00.855Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/10/rollout-2026-02-10T10-05-00-019c454b-7c37-72f2-8da3-f84eaa4fce9b.jsonl,2026-02-10T02:05:00.855Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/10/rollout-2026-02-10T11-44-02-019c45a6-260d-7573-bf11-f192d85998fa.jsonl,2026-02-10T03:44:02.573Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/10/rollout-2026-02-10T11-44-02-019c45a6-260d-7573-bf11-f192d85998fa.jsonl,2026-02-10T03:44:02.573Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/10/rollout-2026-02-10T11-44-02-019c45a6-260d-7573-bf11-f192d85998fa.jsonl,2026-02-10T03:44:02.573Z
apply_patch,Multiple shell-based file edits where structured patching could reduce risk.,sessions/2026/02/10/rollout-2026-02-10T13-02-18-019c45ed-ccdb-7d81-bcca-47ecbf78d51b.jsonl,2026-02-10T05:02:18.331Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/10/rollout-2026-02-10T13-40-52-019c4611-1c43-7eb0-81c1-bce16ba54f11.jsonl,2026-02-10T05:40:52.419Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/10/rollout-2026-02-10T13-40-52-019c4611-1c43-7eb0-81c1-bce16ba54f11.jsonl,2026-02-10T05:40:52.419Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/10/rollout-2026-02-10T13-40-52-019c4611-1c43-7eb0-81c1-bce16ba54f11.jsonl,2026-02-10T05:40:52.419Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/10/rollout-2026-02-10T15-29-36-019c4674-aa83-70f3-80c8-dbd50e830c40.jsonl,2026-02-10T07:29:36.899Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/10/rollout-2026-02-10T15-29-36-019c4674-aa83-70f3-80c8-dbd50e830c40.jsonl,2026-02-10T07:29:36.899Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/10/rollout-2026-02-10T15-49-15-019c4686-a79e-75a0-859e-d039361929c1.jsonl,2026-02-10T07:49:15.806Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/10/rollout-2026-02-10T15-49-15-019c4686-a79e-75a0-859e-d039361929c1.jsonl,2026-02-10T07:49:15.806Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/12/rollout-2026-02-12T15-34-48-019c50c6-2351-7da2-bb3e-6ed4d9e91e6f.jsonl,2026-02-12T07:34:48.402Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/12/rollout-2026-02-12T15-34-48-019c50c6-2351-7da2-bb3e-6ed4d9e91e6f.jsonl,2026-02-12T07:34:48.402Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/12/rollout-2026-02-12T15-34-48-019c50c6-2351-7da2-bb3e-6ed4d9e91e6f.jsonl,2026-02-12T07:34:48.402Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/13/rollout-2026-02-13T17-42-35-019c5661-7d32-7af1-8a12-103bc8f04dbb.jsonl,2026-02-13T09:42:35.570Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/13/rollout-2026-02-13T17-42-35-019c5661-7d32-7af1-8a12-103bc8f04dbb.jsonl,2026-02-13T09:42:35.570Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/14/rollout-2026-02-14T00-22-44-019c57cf-d4b2-7753-8794-9b7191678042.jsonl,2026-02-13T16:22:44.146Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/14/rollout-2026-02-14T00-22-44-019c57cf-d4b2-7753-8794-9b7191678042.jsonl,2026-02-13T16:22:44.146Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/14/rollout-2026-02-14T10-54-08-019c5a11-e6b6-7bc0-84aa-616eb0ad0671.jsonl,2026-02-14T02:54:08.567Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/14/rollout-2026-02-14T10-54-08-019c5a11-e6b6-7bc0-84aa-616eb0ad0671.jsonl,2026-02-14T02:54:08.567Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/14/rollout-2026-02-14T16-12-56-019c5b35-c606-7f81-93f0-4f90e7918fce.jsonl,2026-02-14T08:12:56.710Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/15/rollout-2026-02-15T12-33-15-019c5f93-0228-78a2-ae18-87cb24def317.jsonl,2026-02-15T04:33:15.816Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/15/rollout-2026-02-15T13-17-27-019c5fbb-7799-72e0-9927-63915a812aaa.jsonl,2026-02-15T05:17:27.321Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/15/rollout-2026-02-15T13-17-27-019c5fbb-7799-72e0-9927-63915a812aaa.jsonl,2026-02-15T05:17:27.321Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/15/rollout-2026-02-15T13-51-12-019c5fda-5d6d-7673-afaa-300f75feda90.jsonl,2026-02-15T05:51:12.237Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/15/rollout-2026-02-15T13-51-12-019c5fda-5d6d-7673-afaa-300f75feda90.jsonl,2026-02-15T05:51:12.237Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/17/rollout-2026-02-17T16-55-02-019c6acf-64eb-7860-8aa1-bc9a23cd0fd4.jsonl,2026-02-17T08:55:02.635Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/17/rollout-2026-02-17T17-16-53-019c6ae3-6750-77d2-8c64-13a742eb9636.jsonl,2026-02-17T09:16:53.969Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/17/rollout-2026-02-17T17-16-53-019c6ae3-6750-77d2-8c64-13a742eb9636.jsonl,2026-02-17T09:16:53.969Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/18/rollout-2026-02-18T16-16-00-019c6fd2-0352-7d03-8da0-747ba8405861.jsonl,2026-02-18T08:16:00.338Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/18/rollout-2026-02-18T16-16-00-019c6fd2-0352-7d03-8da0-747ba8405861.jsonl,2026-02-18T08:16:00.338Z
apply_patch,Multiple shell-based file edits where structured patching could reduce risk.,sessions/2026/02/18/rollout-2026-02-18T16-16-00-019c6fd2-0352-7d03-8da0-747ba8405861.jsonl,2026-02-18T08:16:00.338Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/18/rollout-2026-02-18T23-04-37-019c7148-1d2c-7cc3-a6d0-d9eb58caad91.jsonl,2026-02-18T15:04:37.420Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/18/rollout-2026-02-18T23-04-50-019c7148-5011-7ac0-a750-a41a8f930277.jsonl,2026-02-18T15:04:50.449Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/18/rollout-2026-02-18T23-04-50-019c7148-5011-7ac0-a750-a41a8f930277.jsonl,2026-02-18T15:04:50.449Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/18/rollout-2026-02-18T23-04-50-019c7148-5011-7ac0-a750-a41a8f930277.jsonl,2026-02-18T15:04:50.449Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/18/rollout-2026-02-18T23-18-37-019c7154-edcd-7bb3-840a-18ec56a5cb20.jsonl,2026-02-18T15:18:37.261Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/18/rollout-2026-02-18T23-21-30-019c7157-9223-7a53-b65a-a12e6c831985.jsonl,2026-02-18T15:21:30.403Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/18/rollout-2026-02-18T23-24-30-019c715a-517e-7940-a354-47b944fe0125.jsonl,2026-02-18T15:24:30.462Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/18/rollout-2026-02-18T23-24-30-019c715a-517e-7940-a354-47b944fe0125.jsonl,2026-02-18T15:24:30.462Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T21-16-00-019c760b-096f-7ab2-a941-7c22fa57c2f1.jsonl,2026-02-19T13:16:00.752Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/19/rollout-2026-02-19T21-16-00-019c760b-096f-7ab2-a941-7c22fa57c2f1.jsonl,2026-02-19T13:16:00.752Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T21-16-56-019c760b-e208-7ac3-9864-1f20c8a15b61.jsonl,2026-02-19T13:16:56.200Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T21-20-08-019c760e-d31d-78e3-9af5-e72be3df263e.jsonl,2026-02-19T13:20:08.989Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/19/rollout-2026-02-19T21-20-08-019c760e-d31d-78e3-9af5-e72be3df263e.jsonl,2026-02-19T13:20:08.989Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T21-20-14-019c760e-e743-79d3-b0f3-bb190684b8ef.jsonl,2026-02-19T13:20:14.147Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T21-24-01-019c7612-60bb-7a02-86eb-3dfe07f4f4e8.jsonl,2026-02-19T13:24:01.851Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T21-24-05-019c7612-6e6d-7141-af25-2e4b8a90b8c7.jsonl,2026-02-19T13:24:05.357Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/19/rollout-2026-02-19T21-24-05-019c7612-6e6d-7141-af25-2e4b8a90b8c7.jsonl,2026-02-19T13:24:05.357Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T21-25-53-019c7614-1314-7af1-8b8e-387e1e1fe4f2.jsonl,2026-02-19T13:25:53.044Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/19/rollout-2026-02-19T21-25-53-019c7614-1314-7af1-8b8e-387e1e1fe4f2.jsonl,2026-02-19T13:25:53.044Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/19/rollout-2026-02-19T23-04-09-019c766e-0b90-7e41-bac7-5a5b46b813b0.jsonl,2026-02-19T15:04:09.360Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/19/rollout-2026-02-19T23-04-09-019c766e-0b90-7e41-bac7-5a5b46b813b0.jsonl,2026-02-19T15:04:09.360Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/19/rollout-2026-02-19T23-04-09-019c766e-0b90-7e41-bac7-5a5b46b813b0.jsonl,2026-02-19T15:04:09.360Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/22/rollout-2026-02-22T12-59-53-019c83b7-e62f-73c2-8723-5dee89ea1096.jsonl,2026-02-22T04:59:53.264Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/22/rollout-2026-02-22T12-59-53-019c83b7-e62f-73c2-8723-5dee89ea1096.jsonl,2026-02-22T04:59:53.264Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/22/rollout-2026-02-22T12-59-53-019c83b7-e62f-73c2-8723-5dee89ea1096.jsonl,2026-02-22T04:59:53.264Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/22/rollout-2026-02-22T15-04-24-019c8429-e805-7af3-8a71-57250e32b9bd.jsonl,2026-02-22T07:04:24.837Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/22/rollout-2026-02-22T17-32-41-019c84b1-a9cf-76a1-a70d-4a049b049bad.jsonl,2026-02-22T09:32:41.807Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/22/rollout-2026-02-22T17-32-41-019c84b1-a9cf-76a1-a70d-4a049b049bad.jsonl,2026-02-22T09:32:41.807Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/22/rollout-2026-02-22T17-33-16-019c84b2-30b6-7fc2-ae5f-b3a5557bb06b.jsonl,2026-02-22T09:33:16.342Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/22/rollout-2026-02-22T17-35-59-019c84b4-af30-7891-b5d3-f073e047e84b.jsonl,2026-02-22T09:35:59.792Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/22/rollout-2026-02-22T17-35-59-019c84b4-af30-7891-b5d3-f073e047e84b.jsonl,2026-02-22T09:35:59.792Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/23/rollout-2026-02-23T07-47-53-019c87c0-9d9e-7761-8ada-c364a7306234.jsonl,2026-02-22T23:47:53.374Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/23/rollout-2026-02-23T07-57-43-019c87c9-a02c-7903-ba16-74c4ef4f5432.jsonl,2026-02-22T23:57:43.852Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/23/rollout-2026-02-23T11-06-36-019c8876-8ace-7782-ac53-bcbb4f67b07b.jsonl,2026-02-23T03:06:36.110Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/23/rollout-2026-02-23T11-21-24-019c8884-1847-7ce2-ad38-5d16fa60bb97.jsonl,2026-02-23T03:21:24.295Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/23/rollout-2026-02-23T11-54-33-019c88a2-7218-7473-82bc-a7d978c358e5.jsonl,2026-02-23T03:54:33.368Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/23/rollout-2026-02-23T11-54-33-019c88a2-7218-7473-82bc-a7d978c358e5.jsonl,2026-02-23T03:54:33.368Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/23/rollout-2026-02-23T12-47-32-019c88d2-f454-7e12-aa8c-d24b92ab0db2.jsonl,2026-02-23T04:47:32.437Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/24/rollout-2026-02-24T04-14-36-019c8c23-b518-72b0-8094-171b4c09567e.jsonl,2026-02-23T20:14:36.312Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/24/rollout-2026-02-24T06-00-58-019c8c85-159e-74f3-b8b1-4ba5189b6796.jsonl,2026-02-23T22:00:58.014Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/24/rollout-2026-02-24T06-00-58-019c8c85-159e-74f3-b8b1-4ba5189b6796.jsonl,2026-02-23T22:00:58.014Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/24/rollout-2026-02-24T23-09-50-019c9033-0b04-7f03-8cbd-224da3105dcd.jsonl,2026-02-24T15:09:50.212Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/24/rollout-2026-02-24T23-17-30-019c903a-1135-7f92-9e5b-3600b64f279b.jsonl,2026-02-24T15:17:30.549Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/24/rollout-2026-02-24T23-17-30-019c903a-1135-7f92-9e5b-3600b64f279b.jsonl,2026-02-24T15:17:30.549Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/25/rollout-2026-02-25T01-02-15-019c9099-f939-7600-8f40-6676824ca6c7.jsonl,2026-02-24T17:02:15.865Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/25/rollout-2026-02-25T01-02-15-019c9099-f939-7600-8f40-6676824ca6c7.jsonl,2026-02-24T17:02:15.865Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/25/rollout-2026-02-25T01-13-21-019c90a4-22d2-7691-bc03-df97c6f6730c.jsonl,2026-02-24T17:13:21.874Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/25/rollout-2026-02-25T01-13-21-019c90a4-22ef-7c50-9d12-238fbdad86f2.jsonl,2026-02-24T17:13:21.903Z
planning mode / update_plan,High tool-call complexity with no explicit plan tracking.,sessions/2026/02/25/rollout-2026-02-25T01-13-21-019c90a4-22ef-7c50-9d12-238fbdad86f2.jsonl,2026-02-24T17:13:21.903Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/25/rollout-2026-02-25T05-01-15-019c9174-c88c-7d13-8224-27101dcaeb09.jsonl,2026-02-24T21:01:15.788Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/25/rollout-2026-02-25T05-01-15-019c9174-c88c-7d13-8224-27101dcaeb09.jsonl,2026-02-24T21:01:15.788Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/25/rollout-2026-02-25T09-55-41-019c9282-5651-7d03-b139-9bf186731376.jsonl,2026-02-25T01:55:41.265Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/25/rollout-2026-02-25T09-55-41-019c9282-5651-7d03-b139-9bf186731376.jsonl,2026-02-25T01:55:41.265Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/25/rollout-2026-02-25T11-42-41-019c92e4-4e79-7b90-abd7-dbb893e21a43.jsonl,2026-02-25T03:42:41.785Z
request_user_input,Repeated permission/approval friction without explicit user choice collection.,sessions/2026/02/25/rollout-2026-02-25T11-42-41-019c92e4-4e79-7b90-abd7-dbb893e21a43.jsonl,2026-02-25T03:42:41.785Z
apply_patch,Multiple shell-based file edits where structured patching could reduce risk.,sessions/2026/02/25/rollout-2026-02-25T11-42-41-019c92e4-4e79-7b90-abd7-dbb893e21a43.jsonl,2026-02-25T03:42:41.785Z
spawn_agents_on_csv / sub-agents,Batch-like task with high call volume and no fan-out delegation.,sessions/2026/02/25/rollout-2026-02-25T11-42-41-019c92e4-4e79-7b90-abd7-dbb893e21a43.jsonl,2026-02-25T03:42:41.785Z
parallel tool calls,Session performs repeated sequential read-only shell calls.,sessions/2026/02/25/rollout-2026-02-25T14-58-53-019c9397-ecf2-76c0-82b2-ba3ee2d4a09b.jsonl,2026-02-25T06:58:53.298Z
